manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,Golf,e-Golf,85,22.12.2017,34843,87.0,14.14,Electricity,Winter tires,0,1,0,Moderate,16.5,0,1,78.0,-0.3000000000000007,
Volkswagen,Golf,e-Golf,85,22.12.2017,34756,87.0,14.6,Electricity,Winter tires,0,1,0,Moderate,14.6,0,1,73.0,-2.200000000000001,
Volkswagen,Golf,e-Golf,85,21.12.2017,34669,87.0,16.0,Electricity,Winter tires,0,1,0,Moderate,14.3,0,1,62.0,-2.5,
Volkswagen,Golf,e-Golf,85,21.12.2017,34582,102.0,11.88,Electricity,Winter tires,0,1,0,Moderate,13.7,0,1,76.0,-3.1000000000000014,
Volkswagen,Golf,e-Golf,85,21.12.2017,34480,5.0,8.0,Electricity,Winter tires,0,1,0,Moderate,22.7,0,1,21.0,5.899999999999999,
Volkswagen,Golf,e-Golf,85,20.12.2017,34475,46.0,7.0,Electricity,Winter tires,0,1,0,Moderate,16.5,0,1,84.0,-0.3000000000000007,
Volkswagen,Golf,e-Golf,85,20.12.2017,34429,45.0,3.75,Electricity,Winter tires,0,1,0,Moderate,13.3,0,1,44.0,-3.5,
Volkswagen,Golf,e-Golf,85,20.12.2017,34384,13.0,3.2,Electricity,Winter tires,1,0,0,Moderate,16.9,0,1,33.0,0.09999999999999787,
Volkswagen,Golf,e-Golf,85,20.12.2017,34371,81.0,9.4,Electricity,Winter tires,0,1,0,Moderate,14.9,0,1,65.0,-1.9000000000000004,
Volkswagen,Golf,e-Golf,85,19.12.2017,34290,89.0,14.14,Electricity,Winter tires,0,1,0,Moderate,14.3,0,1,64.0,-2.5,
Volkswagen,Golf,e-Golf,85,19.12.2017,34201,86.0,15.6,Electricity,Winter tires,0,1,0,Moderate,15.1,0,1,63.0,-1.700000000000001,
Volkswagen,Golf,e-Golf,85,19.12.2017,34115,87.0,12.65,Electricity,Winter tires,0,1,0,Moderate,14.5,0,1,70.0,-2.3000000000000007,
Volkswagen,Golf,e-Golf,85,18.12.2017,34028,2.0,15.37,Electricity,Winter tires,0,1,0,Moderate,18.1,0,1,9.0,1.3000000000000007,
Volkswagen,Golf,e-Golf,85,18.12.2017,34026,88.0,1.25,Electricity,Winter tires,0,1,0,Moderate,15.2,0,1,63.0,-1.6000000000000014,
Volkswagen,Golf,e-Golf,85,17.12.2017,33938,78.0,11.53,Electricity,Winter tires,0,1,0,Moderate,16.9,0,1,70.0,0.09999999999999787,
Volkswagen,Golf,e-Golf,85,16.12.2017,33860,45.0,16.2,Electricity,Winter tires,0,1,0,Moderate,15.5,0,1,34.0,-1.3000000000000007,
Volkswagen,Golf,e-Golf,85,16.12.2017,33815,81.0,8.4,Electricity,Winter tires,0,1,0,Moderate,17.1,0,1,67.0,0.3000000000000007,
Volkswagen,Golf,e-Golf,85,16.12.2017,33734,86.0,12.83,Electricity,Winter tires,0,1,0,Moderate,15.3,0,1,64.0,-1.5,
Volkswagen,Golf,e-Golf,85,15.12.2017,33648,81.0,16.66,Electricity,Winter tires,0,1,0,Moderate,14.1,0,1,76.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,14.12.2017,33567,91.0,13.0,Electricity,Winter tires,0,1,0,Moderate,13.6,0,1,58.0,-3.200000000000001,
Volkswagen,Golf,e-Golf,85,14.12.2017,33476,12.0,12.15,Electricity,Winter tires,0,1,0,Moderate,16.66,0,1,25.0,-0.14000000000000057,
Volkswagen,Golf,e-Golf,85,14.12.2017,33464,34.0,3.9,Electricity,Winter tires,0,1,0,Moderate,14.4,0,1,60.0,-2.4000000000000004,
Volkswagen,Golf,e-Golf,85,14.12.2017,33430,46.0,1.95,Electricity,Winter tires,0,1,0,Moderate,17.5,0,1,73.0,0.6999999999999993,
Volkswagen,Golf,e-Golf,85,13.12.2017,33384,82.0,10.0,Electricity,Winter tires,0,1,0,Moderate,16.1,0,1,67.0,-0.6999999999999993,
Volkswagen,Golf,e-Golf,85,13.12.2017,33302,87.0,17.74,Electricity,Winter tires,0,1,0,Moderate,16.5,0,1,66.0,-0.3000000000000007,
Volkswagen,Golf,e-Golf,85,13.12.2017,33215,84.0,11.62,Electricity,Winter tires,0,1,0,Moderate,15.4,0,1,44.0,-1.4000000000000004,
Volkswagen,Golf,e-Golf,85,12.12.2017,33131,80.0,15.76,Electricity,Winter tires,0,1,0,Normal,16.3,0,1,59.0,-0.5,
Volkswagen,Golf,e-Golf,85,12.12.2017,33051,82.0,15.33,Electricity,Winter tires,0,1,0,Normal,18.7,0,1,72.0,1.8999999999999986,
Volkswagen,Golf,e-Golf,85,11.12.2017,32969,39.0,17.1,Electricity,Winter tires,0,1,0,Normal,15.4,0,1,30.0,-1.4000000000000004,
Volkswagen,Golf,e-Golf,85,11.12.2017,32930,52.0,4.9,Electricity,Winter tires,0,1,0,Normal,19.2,0,1,55.0,2.3999999999999986,
Volkswagen,Golf,e-Golf,85,10.12.2017,32878,18.0,5.4,Electricity,Winter tires,0,1,0,Moderate,23.7,0,1,23.0,6.899999999999999,
Volkswagen,Golf,e-Golf,85,09.12.2017,32860,3.0,7.6,Electricity,Winter tires,0,1,0,Moderate,18.6,0,1,17.0,1.8000000000000007,
Volkswagen,Golf,e-Golf,85,09.12.2017,32857,89.0,5.6,Electricity,Winter tires,0,1,0,Moderate,16.3,0,1,66.0,-0.5,
Volkswagen,Golf,e-Golf,85,08.12.2017,32768,81.0,17.78,Electricity,Winter tires,0,1,0,Moderate,15.5,0,1,57.0,-1.3000000000000007,
Volkswagen,Golf,e-Golf,85,07.12.2017,32686,82.0,10.2,Electricity,Winter tires,0,1,0,Moderate,14.6,0,1,64.0,-2.200000000000001,
Volkswagen,Golf,e-Golf,85,07.12.2017,32604,35.0,16.65,Electricity,Winter tires,0,1,0,Moderate,15.2,0,1,57.0,-1.6000000000000014,
Volkswagen,Golf,e-Golf,85,07.12.2017,32570,46.0,2.71,Electricity,Winter tires,0,1,0,Moderate,16.2,0,1,72.0,-0.6000000000000014,
Volkswagen,Golf,e-Golf,85,06.12.2017,32524,83.0,8.0,Electricity,Winter tires,0,1,0,Moderate,14.1,0,1,65.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,06.12.2017,32441,55.0,15.83,Electricity,Winter tires,0,1,0,Moderate,15.7,0,1,45.0,-1.1000000000000014,
Volkswagen,Golf,e-Golf,85,06.12.2017,32386,78.0,8.68,Electricity,Winter tires,0,1,0,Moderate,15.4,0,1,67.0,-1.4000000000000004,
Volkswagen,Golf,e-Golf,85,05.12.2017,32308,44.0,12.2,Electricity,Winter tires,0,1,0,Moderate,14.4,0,1,57.0,-2.4000000000000004,
Volkswagen,Golf,e-Golf,85,05.12.2017,32264,80.0,4.2,Electricity,Winter tires,0,1,0,Moderate,14.3,0,1,72.0,-2.5,
Volkswagen,Golf,e-Golf,85,05.12.2017,32183,80.0,17.38,Electricity,Winter tires,0,1,0,Moderate,14.8,0,1,66.0,-2.0,
Volkswagen,Golf,e-Golf,85,05.12.2017,32104,46.0,6.8,Electricity,Winter tires,0,1,0,Moderate,15.3,0,1,73.0,-1.5,
Volkswagen,Golf,e-Golf,85,04.12.2017,32058,36.0,8.95,Electricity,Winter tires,0,1,0,Moderate,14.0,0,1,72.0,-2.8000000000000007,
Volkswagen,Golf,e-Golf,85,04.12.2017,32022,81.0,10.38,Electricity,Winter tires,0,1,0,Moderate,15.1,0,1,77.0,-1.700000000000001,
Volkswagen,Golf,e-Golf,85,04.12.2017,31941,2.0,1.8,Electricity,Winter tires,0,1,0,Moderate,24.5,0,1,20.0,7.699999999999999,
Volkswagen,Golf,e-Golf,85,02.12.2017,31939,46.0,10.0,Electricity,Winter tires,0,1,0,Moderate,18.1,0,1,54.0,1.3000000000000007,
Volkswagen,Golf,e-Golf,85,01.12.2017,31893,82.0,12.8,Electricity,Winter tires,0,1,0,Moderate,18.5,0,1,75.0,1.6999999999999993,
Volkswagen,Golf,e-Golf,85,01.12.2017,31811,81.0,18.38,Electricity,Winter tires,0,1,0,Moderate,15.8,0,1,55.0,-1.0,
Volkswagen,Golf,e-Golf,85,01.12.2017,31730,82.0,10.4,Electricity,Winter tires,0,1,0,Moderate,15.5,0,1,57.0,-1.3000000000000007,
Volkswagen,Golf,e-Golf,85,30.11.2017,31648,89.0,18.08,Electricity,Winter tires,0,1,0,Moderate,15.1,0,1,63.0,-1.700000000000001,
Volkswagen,Golf,e-Golf,85,30.11.2017,31559,80.0,11.8,Electricity,Winter tires,0,1,0,Moderate,14.0,0,1,66.0,-2.8000000000000007,
Volkswagen,Golf,e-Golf,85,29.11.2017,31479,80.0,18.0,Electricity,Winter tires,0,1,0,Moderate,15.4,0,1,66.0,-1.4000000000000004,
Volkswagen,Golf,e-Golf,85,29.11.2017,31399,80.0,8.8,Electricity,Winter tires,0,1,0,Moderate,14.3,0,1,,-2.5,
Volkswagen,Golf,e-Golf,85,28.11.2017,31319,34.0,17.88,Electricity,Winter tires,0,1,0,Moderate,14.8,0,1,48.0,-2.0,
Volkswagen,Golf,e-Golf,85,28.11.2017,31285,46.0,4.42,Electricity,Winter tires,0,1,0,Moderate,17.4,0,1,74.0,0.5999999999999979,
Volkswagen,Golf,e-Golf,85,27.11.2017,31239,83.0,7.2,Electricity,Winter tires,0,1,0,Moderate,15.0,0,1,67.0,-1.8000000000000007,
Volkswagen,Golf,e-Golf,85,27.11.2017,31156,41.0,16.68,Electricity,Winter tires,0,1,0,Moderate,15.5,0,1,43.0,-1.3000000000000007,
Volkswagen,Golf,e-Golf,85,27.11.2017,31115,46.0,3.12,Electricity,Winter tires,0,1,0,Moderate,16.9,0,1,49.0,0.09999999999999787,
Volkswagen,Golf,e-Golf,85,26.11.2017,31069,72.0,12.2,Electricity,Winter tires,0,1,0,Fast,19.2,0,1,59.0,2.3999999999999986,
Volkswagen,Golf,e-Golf,85,26.11.2017,30997,116.0,18.2,Electricity,Winter tires,0,1,1,Moderate,16.1,0,1,71.0,-0.6999999999999993,
Volkswagen,Golf,e-Golf,85,25.11.2017,30881,7.0,13.7,Electricity,Winter tires,1,0,1,Moderate,17.2,0,1,42.0,0.3999999999999986,
Volkswagen,Golf,e-Golf,85,25.11.2017,30874,87.0,4.39,Electricity,Winter tires,0,1,1,Moderate,15.4,0,1,76.0,-1.4000000000000004,
Volkswagen,Golf,e-Golf,85,24.11.2017,30787,49.0,15.2,Electricity,Winter tires,0,1,0,Moderate,16.6,0,1,66.0,-0.1999999999999993,
Volkswagen,Golf,e-Golf,85,24.11.2017,30738,48.0,5.28,Electricity,Winter tires,0,1,1,Moderate,14.3,0,1,56.0,-2.5,
Volkswagen,Golf,e-Golf,85,24.11.2017,30690,83.0,10.18,Electricity,Winter tires,0,1,0,Moderate,15.3,0,1,51.0,-1.5,
Volkswagen,Golf,e-Golf,85,22.11.2017,30607,53.0,15.8,Electricity,Winter tires,1,1,0,Moderate,17.0,0,1,50.0,0.1999999999999993,
Volkswagen,Golf,e-Golf,85,20.11.2017,30554,43.0,6.73,Electricity,Winter tires,0,1,1,Moderate,16.1,0,1,65.0,-0.6999999999999993,
Volkswagen,Golf,e-Golf,85,20.11.2017,30511,9.0,2.24,Electricity,Winter tires,1,0,0,Moderate,19.0,0,1,24.0,2.1999999999999993,
Volkswagen,Golf,e-Golf,85,20.11.2017,30502,39.0,7.68,Electricity,Winter tires,0,1,0,Moderate,15.3,0,1,31.0,-1.5,
Volkswagen,Golf,e-Golf,85,20.11.2017,30463,78.0,7.46,Electricity,Winter tires,0,1,1,Moderate,16.1,0,1,60.0,-0.6999999999999993,
Volkswagen,Golf,e-Golf,85,19.11.2017,30385,50.0,15.2,Electricity,Winter tires,0,0,1,Moderate,16.3,0,1,44.0,-0.5,
Volkswagen,Golf,e-Golf,85,17.11.2017,30335,83.0,4.4,Electricity,Winter tires,1,1,0,Moderate,14.3,0,1,63.0,-2.5,
Volkswagen,Golf,e-Golf,85,17.11.2017,30252,80.0,18.06,Electricity,Winter tires,1,1,0,Moderate,15.3,0,1,68.0,-1.5,
Volkswagen,Golf,e-Golf,85,16.11.2017,30172,83.0,10.2,Electricity,Winter tires,1,1,0,Moderate,14.1,0,1,58.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,16.11.2017,30089,85.0,16.66,Electricity,Winter tires,0,1,0,Moderate,14.9,0,1,57.0,-1.9000000000000004,
Volkswagen,Golf,e-Golf,85,15.11.2017,30004,83.0,12.8,Electricity,Winter tires,0,1,1,Moderate,13.5,0,1,67.0,-3.3000000000000007,
Volkswagen,Golf,e-Golf,85,15.11.2017,29921,85.0,15.4,Electricity,Winter tires,0,1,1,Moderate,14.8,0,1,65.0,-2.0,
Volkswagen,Golf,e-Golf,85,15.11.2017,29836,1.0,1.2,Electricity,Winter tires,1,1,0,Moderate,18.5,0,1,19.0,1.6999999999999993,
Volkswagen,Golf,e-Golf,85,14.11.2017,29835,78.0,12.6,Electricity,Winter tires,1,1,0,Moderate,15.2,0,1,53.0,-1.6000000000000014,
Volkswagen,Golf,e-Golf,85,14.11.2017,29757,86.0,12.1,Electricity,Winter tires,0,1,0,Fast,16.1,0,1,50.0,-0.6999999999999993,
Volkswagen,Golf,e-Golf,85,13.11.2017,29671,1.0,6.4,Electricity,Winter tires,1,0,0,Moderate,22.0,0,1,22.0,5.199999999999999,
Volkswagen,Golf,e-Golf,85,13.11.2017,29670,33.0,9.8,Electricity,Winter tires,0,0,1,Moderate,14.5,0,1,53.0,-2.3000000000000007,
Volkswagen,Golf,e-Golf,85,13.11.2017,29637,63.0,2.6,Electricity,Winter tires,1,1,0,Moderate,17.0,0,1,25.0,0.1999999999999993,
Volkswagen,Golf,e-Golf,85,10.11.2017,29574,37.0,10.8,Electricity,Winter tires,1,1,0,Moderate,18.0,0,1,53.0,1.1999999999999993,
Volkswagen,Golf,e-Golf,85,09.11.2017,29537,46.0,6.8,Electricity,Winter tires,0,1,0,Moderate,17.5,0,1,90.0,0.6999999999999993,
Volkswagen,Golf,e-Golf,85,09.11.2017,29491,31.0,5.24,Electricity,Winter tires,1,1,0,Moderate,14.1,0,1,40.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,09.11.2017,29466,6.0,3.18,Electricity,Winter tires,1,0,0,Moderate,18.5,0,1,14.0,1.6999999999999993,
Volkswagen,Golf,e-Golf,85,09.11.2017,29460,26.0,2.5,Electricity,Winter tires,1,1,0,Moderate,14.6,0,1,58.0,-2.200000000000001,
Volkswagen,Golf,e-Golf,85,09.11.2017,29434,89.0,8.25,Electricity,Winter tires,1,1,0,Moderate,15.3,0,1,63.0,-1.5,
Volkswagen,Golf,e-Golf,85,08.11.2017,29345,70.0,10.78,Electricity,Winter tires,1,1,0,Moderate,13.5,0,1,37.0,-3.3000000000000007,
Volkswagen,Golf,e-Golf,85,08.11.2017,29275,53.0,8.17,Electricity,Winter tires,0,1,0,Moderate,13.2,0,1,54.0,-3.6000000000000014,
Volkswagen,Golf,e-Golf,85,08.11.2017,29222,43.0,17.11,Electricity,Winter tires,0,0,1,Moderate,15.4,0,1,49.0,-1.4000000000000004,
Volkswagen,Golf,e-Golf,85,08.11.2017,29179,48.0,5.6,Electricity,Winter tires,0,0,1,Moderate,16.9,0,1,62.0,0.09999999999999787,
Volkswagen,Golf,e-Golf,85,07.11.2017,29131,38.0,1.61,Electricity,Winter tires,0,0,1,Moderate,14.1,0,1,53.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,07.11.2017,29093,34.0,15.6,Electricity,Winter tires,0,1,1,Moderate,17.1,0,1,44.0,0.3000000000000007,
Volkswagen,Golf,e-Golf,85,06.11.2017,29059,90.0,4.46,Electricity,Winter tires,0,1,1,Moderate,14.7,0,1,47.0,-2.1000000000000014,
Volkswagen,Golf,e-Golf,85,06.11.2017,28969,83.0,10.0,Electricity,Summer tires,0,1,0,Moderate,13.7,0,1,72.0,-3.1000000000000014,
Volkswagen,Golf,e-Golf,85,04.11.2017,28886,85.0,10.8,Electricity,Summer tires,0,1,0,Moderate,13.4,0,1,64.0,-3.4000000000000004,
Volkswagen,Golf,e-Golf,85,03.11.2017,28801,34.0,19.64,Electricity,Summer tires,0,1,0,Moderate,13.7,0,1,63.0,-3.1000000000000014,
Volkswagen,Golf,e-Golf,85,03.11.2017,28767,91.0,4.74,Electricity,Summer tires,0,1,0,Moderate,14.1,0,1,79.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,02.11.2017,28676,55.0,12.75,Electricity,Summer tires,0,1,0,Moderate,13.4,0,1,49.0,-3.4000000000000004,
Volkswagen,Golf,e-Golf,85,02.11.2017,28621,45.0,2.37,Electricity,Summer tires,0,1,0,Moderate,14.6,0,1,73.0,-2.200000000000001,
Volkswagen,Golf,e-Golf,85,01.11.2017,28576,80.0,7.4,Electricity,Summer tires,0,1,1,Moderate,12.6,0,1,79.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,01.11.2017,28496,96.0,16.29,Electricity,Summer tires,0,1,1,Moderate,13.6,0,1,45.0,-3.200000000000001,
Volkswagen,Golf,e-Golf,85,30.10.2017,28400,42.0,14.0,Electricity,Summer tires,0,0,1,Moderate,12.7,0,0,43.0,-4.100000000000001,
Volkswagen,Golf,e-Golf,85,30.10.2017,28358,81.0,3.1,Electricity,Summer tires,0,0,1,Moderate,14.0,0,1,44.0,-2.8000000000000007,
Volkswagen,Golf,e-Golf,85,29.10.2017,28277,32.0,14.4,Electricity,Summer tires,0,1,1,Moderate,15.6,0,1,53.0,-1.200000000000001,
Volkswagen,Golf,e-Golf,85,28.10.2017,28245,83.0,3.4,Electricity,Summer tires,0,1,1,Moderate,14.0,0,1,52.0,-2.8000000000000007,
Volkswagen,Golf,e-Golf,85,28.10.2017,28162,81.0,11.8,Electricity,Summer tires,0,1,0,Moderate,15.18,0,1,,-1.620000000000001,
Volkswagen,Golf,e-Golf,85,27.10.2017,28081,81.0,17.7,Electricity,Summer tires,0,1,0,Moderate,13.8,0,1,61.0,-3.0,
Volkswagen,Golf,e-Golf,85,27.10.2017,28000,90.0,11.6,Electricity,Summer tires,0,1,0,Fast,15.6,0,1,70.0,-1.200000000000001,
Volkswagen,Golf,e-Golf,85,26.10.2017,27910,81.0,15.2,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,71.0,-3.9000000000000004,
Volkswagen,Golf,e-Golf,85,26.10.2017,27829,81.0,7.8,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,72.0,-4.300000000000001,
Volkswagen,Golf,e-Golf,85,25.10.2017,27748,80.0,15.94,Electricity,Summer tires,0,1,0,Moderate,13.1,0,0,69.0,-3.700000000000001,
Volkswagen,Golf,e-Golf,85,25.10.2017,27668,81.0,8.8,Electricity,Summer tires,0,1,0,Moderate,13.4,0,0,72.0,-3.4000000000000004,
Volkswagen,Golf,e-Golf,85,24.10.2017,27587,8.0,6.07,Electricity,Summer tires,1,0,0,Moderate,12.7,0,0,26.0,-4.100000000000001,
Volkswagen,Golf,e-Golf,85,24.10.2017,27579,81.0,9.75,Electricity,Summer tires,0,1,0,Moderate,13.7,0,1,72.0,-3.1000000000000014,
Volkswagen,Golf,e-Golf,85,23.10.2017,27498,81.0,9.8,Electricity,Summer tires,0,1,1,Moderate,13.0,0,1,77.0,-3.8000000000000007,
Volkswagen,Golf,e-Golf,85,23.10.2017,27417,86.0,18.12,Electricity,Summer tires,0,1,1,Moderate,14.3,0,1,57.0,-2.5,
Volkswagen,Golf,e-Golf,85,21.10.2017,27331,86.0,9.4,Electricity,Summer tires,0,1,0,Moderate,13.7,0,1,64.0,-3.1000000000000014,
Volkswagen,Golf,e-Golf,85,20.10.2017,27245,35.0,17.93,Electricity,Summer tires,0,1,0,Moderate,11.4,0,1,67.0,-5.4,
Volkswagen,Golf,e-Golf,85,20.10.2017,27210,124.0,6.09,Electricity,Summer tires,0,1,0,Moderate,13.0,0,1,69.0,-3.8000000000000007,
Volkswagen,Golf,e-Golf,85,19.10.2017,27086,34.0,16.38,Electricity,Summer tires,0,1,0,Moderate,11.3,0,1,60.0,-5.5,
Volkswagen,Golf,e-Golf,85,19.10.2017,27052,126.0,6.16,Electricity,Summer tires,0,1,0,Moderate,12.6,0,1,73.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,18.10.2017,26926,87.0,18.39,Electricity,Summer tires,0,1,0,Moderate,12.2,0,1,67.0,-4.600000000000001,
Volkswagen,Golf,e-Golf,85,17.10.2017,26839,80.0,4.0,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,74.0,-5.0,
Volkswagen,Golf,e-Golf,85,17.10.2017,26759,96.0,19.32,Electricity,Summer tires,0,1,1,Normal,12.5,0,0,64.0,-4.300000000000001,
Volkswagen,Golf,e-Golf,85,17.10.2017,26663,81.0,6.86,Electricity,Summer tires,0,1,0,Normal,13.3,0,0,79.0,-3.5,
Volkswagen,Golf,e-Golf,85,16.10.2017,26582,9.0,3.8,Electricity,Summer tires,1,0,0,Normal,10.2,0,0,27.0,-6.600000000000001,
Volkswagen,Golf,e-Golf,85,16.10.2017,26573,85.0,13.03,Electricity,Summer tires,0,1,1,Normal,12.5,0,0,62.0,-4.300000000000001,
Volkswagen,Golf,e-Golf,85,16.10.2017,26488,56.0,7.0,Electricity,Summer tires,1,0,1,Normal,13.8,0,0,37.0,-3.0,
Volkswagen,Golf,e-Golf,85,16.10.2017,26432,104.0,13.2,Electricity,Summer tires,0,1,0,Normal,13.3,0,0,57.0,-3.5,
Volkswagen,Golf,e-Golf,85,14.10.2017,26328,2.0,0.6,Electricity,Summer tires,1,0,0,Normal,14.25,0,0,,-2.5500000000000007,
Volkswagen,Golf,e-Golf,85,14.10.2017,26326,85.0,11.8,Electricity,Summer tires,0,1,0,Normal,14.5,0,0,70.0,-2.3000000000000007,
Volkswagen,Golf,e-Golf,85,13.10.2017,26241,7.0,4.9,Electricity,Summer tires,1,0,0,Moderate,14.1,0,0,17.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,13.10.2017,26234,83.0,13.5,Electricity,Summer tires,0,1,0,Moderate,13.9,0,1,62.0,-2.9000000000000004,
Volkswagen,Golf,e-Golf,85,12.10.2017,26151,83.0,8.0,Electricity,Summer tires,0,1,0,Moderate,13.2,0,1,64.0,-3.6000000000000014,
Volkswagen,Golf,e-Golf,85,12.10.2017,26068,41.0,18.7,Electricity,Summer tires,0,1,1,Normal,14.1,0,0,54.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,12.10.2017,26027,45.0,3.32,Electricity,Summer tires,0,1,0,Moderate,14.2,0,0,67.0,-2.6000000000000014,
Volkswagen,Golf,e-Golf,85,12.10.2017,25982,81.0,3.8,Electricity,Summer tires,0,1,0,Moderate,12.0,0,0,77.0,-4.800000000000001,
Volkswagen,Golf,e-Golf,85,11.10.2017,25901,81.0,16.23,Electricity,Summer tires,0,1,0,Moderate,13.1,0,1,61.0,-3.700000000000001,
Volkswagen,Golf,e-Golf,85,10.10.2017,25820,82.0,10.0,Electricity,Summer tires,0,1,0,Moderate,14.5,0,1,75.0,-2.3000000000000007,
Volkswagen,Golf,e-Golf,85,10.10.2017,25738,80.0,15.57,Electricity,Summer tires,0,1,0,Moderate,13.7,0,1,65.0,-3.1000000000000014,
Volkswagen,Golf,e-Golf,85,09.10.2017,25658,82.0,9.4,Electricity,Summer tires,0,1,0,Moderate,13.3,0,1,73.0,-3.5,
Volkswagen,Golf,e-Golf,85,09.10.2017,25576,6.0,3.83,Electricity,Summer tires,0,1,1,Moderate,17.8,0,1,19.0,1.0,
Volkswagen,Golf,e-Golf,85,09.10.2017,25570,84.0,12.73,Electricity,Summer tires,0,1,1,Moderate,13.9,0,1,57.0,-2.9000000000000004,
Volkswagen,Golf,e-Golf,85,07.10.2017,25486,38.0,17.64,Electricity,Summer tires,0,0,1,Moderate,15.9,0,1,53.0,-0.9000000000000004,
Volkswagen,Golf,e-Golf,85,07.10.2017,25448,37.0,2.03,Electricity,Summer tires,0,0,1,Moderate,13.8,0,1,51.0,-3.0,
Volkswagen,Golf,e-Golf,85,07.10.2017,25411,81.0,5.94,Electricity,Summer tires,0,1,0,Moderate,13.5,0,1,72.0,-3.3000000000000007,
Volkswagen,Golf,e-Golf,85,06.10.2017,25330,86.0,16.58,Electricity,Summer tires,0,1,0,Moderate,14.7,0,1,63.0,-2.1000000000000014,
Volkswagen,Golf,e-Golf,85,05.10.2017,25244,81.0,11.8,Electricity,Summer tires,0,1,0,Moderate,13.6,0,1,69.0,-3.200000000000001,
Volkswagen,Golf,e-Golf,85,05.10.2017,25163,80.0,15.43,Electricity,Summer tires,1,1,0,Moderate,14.2,0,1,51.0,-2.6000000000000014,
Volkswagen,Golf,e-Golf,85,04.10.2017,25083,82.0,13.74,Electricity,Summer tires,0,1,1,Moderate,13.2,0,1,68.0,-3.6000000000000014,
Volkswagen,Golf,e-Golf,85,04.10.2017,25001,86.0,15.15,Electricity,Summer tires,0,1,1,Moderate,12.8,0,1,64.0,-4.0,
Volkswagen,Golf,e-Golf,85,03.10.2017,24915,88.0,6.42,Electricity,Summer tires,1,1,0,Moderate,12.8,0,1,49.0,-4.0,
Volkswagen,Golf,e-Golf,85,02.10.2017,24827,34.0,12.14,Electricity,Summer tires,0,1,0,Moderate,14.2,0,1,66.0,-2.6000000000000014,
Volkswagen,Golf,e-Golf,85,02.10.2017,24793,91.0,11.49,Electricity,Summer tires,0,1,0,Moderate,14.1,0,0,76.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,01.10.2017,24702,85.0,10.29,Electricity,Summer tires,0,1,0,Normal,14.6,0,0,65.0,-2.200000000000001,
Volkswagen,Golf,e-Golf,85,30.09.2017,24617,2.0,7.23,Electricity,Summer tires,1,0,0,Moderate,14.5,0,0,17.0,-2.3000000000000007,
Volkswagen,Golf,e-Golf,85,30.09.2017,24615,2.0,5.7,Electricity,Summer tires,1,0,0,Moderate,15.4,0,0,21.0,-1.4000000000000004,
Volkswagen,Golf,e-Golf,85,30.09.2017,24613,1.0,0.69,Electricity,Summer tires,1,0,0,Moderate,19.4,0,0,12.0,2.599999999999998,
Volkswagen,Golf,e-Golf,85,30.09.2017,24612,23.0,3.72,Electricity,Summer tires,1,0,1,Moderate,13.5,0,0,48.0,-3.3000000000000007,
Volkswagen,Golf,e-Golf,85,30.09.2017,24589,105.0,1.72,Electricity,Summer tires,1,1,1,Moderate,12.6,0,0,51.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,29.09.2017,24484,34.0,19.98,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,70.0,-5.600000000000001,
Volkswagen,Golf,e-Golf,85,29.09.2017,24450,127.0,2.24,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,66.0,-5.0,
Volkswagen,Golf,e-Golf,85,28.09.2017,24323,40.0,19.19,Electricity,Summer tires,0,1,1,Moderate,11.7,0,0,51.0,-5.100000000000001,
Volkswagen,Golf,e-Golf,85,28.09.2017,24283,129.0,5.56,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,78.0,-4.0,
Volkswagen,Golf,e-Golf,85,27.09.2017,24154,79.0,18.76,Electricity,Summer tires,0,1,0,Moderate,12.7,0,1,65.0,-4.100000000000001,
Volkswagen,Golf,e-Golf,85,26.09.2017,24075,81.0,5.72,Electricity,Summer tires,0,1,0,Moderate,12.4,0,1,73.0,-4.4,
Volkswagen,Golf,e-Golf,85,26.09.2017,23994,80.0,12.38,Electricity,Summer tires,0,1,0,Moderate,12.7,0,1,73.0,-4.100000000000001,
